cluster_id,satellite_image_available,predicted_landcover_class,prediction_confidence,image_date,cloud_cover,image_source,observation_status,satellite_item_id
1464,False,UNKNOWN,,2026-08-25,91.892129,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 91.9%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44QPL_20260822T095910
1465,True,SeaLake,0.6479,2026-08-27T04:56:59.024000Z,13.948886,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.65),S2B_MSIL2A_20260827T045659_R119_T44PKT_20260827T084453
1466,False,UNKNOWN,,2026-08-25,44.493437,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 44.5%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKU_20260830T085227
1467,False,UNKNOWN,,2026-08-25,69.184935,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.2%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44PKV_20260820T085718
1468,False,UNKNOWN,,2026-08-25,84.52763,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 84.5%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44QME_20260822T095910
1469,False,UNKNOWN,,2026-08-25,85.410726,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 85.4%, threshold: 30.0%)",S2B_MSIL2A_20260820T050649_R019_T44QLG_20260820T085718
1470,True,PermanentCrop,0.7368,2026-08-27T05:46:31.025000Z,21.485227,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.74),S2C_MSIL2A_20260827T054631_R048_T43SCU_20260827T085311
1471,False,UNKNOWN,,2026-08-25,44.76015,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 44.8%, threshold: 30.0%)",S2C_MSIL2A_20260830T055631_R091_T42QVK_20260830T090058
1472,False,UNKNOWN,,2026-08-25,94.42749,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 94.4%, threshold: 30.0%)",S2A_MSIL2A_20260829T055251_R048_T42QWL_20260829T121111
1473,False,UNKNOWN,,2026-08-25,42.720479,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 42.7%, threshold: 30.0%)",S2B_MSIL2A_20260825T055629_R091_T42QVL_20260825T080255
1474,False,UNKNOWN,,2026-08-25,47.935808,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.9%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PFS_20260828T101205
1475,False,UNKNOWN,,2026-08-25,42.856765,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 42.9%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PFT_20260828T101205
1476,True,SeaLake,0.9824,2026-08-27T04:56:59.024000Z,19.664714,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.98),S2B_MSIL2A_20260827T045659_R119_T44PKR_20260827T084453
1477,True,SeaLake,0.7942,2026-08-27T04:56:59.024000Z,27.89973,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.79),S2B_MSIL2A_20260827T045659_R119_T44PLS_20260827T084453
1478,False,UNKNOWN,,2026-08-26,30.433002,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKT_20260830T085227
1479,True,SeaLake,0.8881,2026-08-27T04:56:59.024000Z,13.948886,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.89),S2B_MSIL2A_20260827T045659_R119_T44PKT_20260827T084453
1480,False,UNKNOWN,,2026-08-26,57.794803,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 57.8%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKC_20260830T085227
1481,False,UNKNOWN,,2026-08-26,79.35245,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 79.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44QLD_20260830T085227
1482,False,UNKNOWN,,2026-08-26,76.853651,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 76.9%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44QKD_20260830T085227
1483,False,UNKNOWN,,2026-08-26,96.803349,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 96.8%, threshold: 30.0%)",S2B_MSIL2A_20260827T045659_R119_T44QRK_20260827T084453
1484,False,UNKNOWN,,2026-08-26,98.408431,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.4%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QTE_20260824T082928
1485,False,UNKNOWN,,2026-08-26,98.408431,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.4%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QTE_20260824T082928
1486,True,SeaLake,0.4284,2026-08-24T05:36:41.025000Z,14.543396,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.43),S2C_MSIL2A_20260824T053641_R005_T43RDP_20260824T102214
1487,True,SeaLake,0.7528,2026-08-27T04:56:59.024000Z,19.338951,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.75),S2B_MSIL2A_20260827T045659_R119_T43PHL_20260827T084453
1488,False,UNKNOWN,,2026-08-26,33.652875,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 33.7%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PGL_20260830T085227
1489,False,UNKNOWN,,2026-08-26,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1490,False,UNKNOWN,,2026-08-26,100.0,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 100.0%, threshold: 30.0%)",S2C_MSIL2A_20260825T050651_R019_T43PHM_20260825T100208
1491,True,SeaLake,0.9905,2026-08-27T04:56:59.024000Z,12.485749,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260827T045659_R119_T44PLT_20260827T084453
1492,True,SeaLake,0.9627,2026-08-30T05:06:49.024000Z,20.921202,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.96),S2B_MSIL2A_20260830T050649_R019_T43PGN_20260830T085227
1493,True,SeaLake,0.4127,2026-08-30T05:06:49.024000Z,22.092167,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.41),S2B_MSIL2A_20260830T050649_R019_T43PHN_20260830T085227
1494,True,SeaLake,0.8776,2026-08-30T05:06:49.024000Z,20.921202,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.88),S2B_MSIL2A_20260830T050649_R019_T43PGN_20260830T085227
1495,True,SeaLake,0.9822,2026-08-30T05:06:49.024000Z,22.092167,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.98),S2B_MSIL2A_20260830T050649_R019_T43PHN_20260830T085227
1496,True,AnnualCrop,0.6209,2026-08-27T04:56:59.024000Z,12.485749,Sentinel-2_L2A,Satellite CNN prediction: AnnualCrop (confidence: 0.62),S2B_MSIL2A_20260827T045659_R119_T44PLT_20260827T084453
1497,True,SeaLake,0.9522,2026-08-30T05:06:49.024000Z,22.092167,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.95),S2B_MSIL2A_20260830T050649_R019_T43PHN_20260830T085227
1498,True,HerbaceousVegetation,0.9042,2026-08-30T05:06:49.024000Z,24.435607,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.90),S2B_MSIL2A_20260830T050649_R019_T43PFP_20260830T085227
1499,True,SeaLake,0.9987,2026-08-27T04:56:59.024000Z,22.399519,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260827T045659_R119_T44PLU_20260827T084453
1500,False,UNKNOWN,,2026-08-26,30.858564,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 30.9%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PGP_20260830T085227
1501,True,HerbaceousVegetation,0.8788,2026-08-30T05:06:49.024000Z,24.435607,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.88),S2B_MSIL2A_20260830T050649_R019_T43PFP_20260830T085227
1502,False,UNKNOWN,,2026-08-26,89.83624,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 89.8%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PLV_20260830T085227
1503,False,UNKNOWN,,2026-08-26,91.686678,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 91.7%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKV_20260830T085227
1504,False,UNKNOWN,,2026-08-26,72.322041,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 72.3%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKA_20260830T085227
1505,False,UNKNOWN,,2026-08-26,62.323719,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 62.3%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PGR_20260828T101205
1506,False,UNKNOWN,,2026-08-26,60.772043,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 60.8%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44PLA_20260822T095910
1507,False,UNKNOWN,,2026-08-26,39.76883,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 39.8%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PGS_20260828T101205
1508,False,UNKNOWN,,2026-08-26,41.267297,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 41.3%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PLB_20260830T085227
1509,False,UNKNOWN,,2026-08-26,47.935808,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.9%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PFS_20260828T101205
1510,False,UNKNOWN,,2026-08-26,59.83547,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 59.8%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PGT_20260828T101205
1511,False,UNKNOWN,,2026-08-26,82.409775,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 82.4%, threshold: 30.0%)",S2C_MSIL2A_20260825T050651_R019_T43PGT_20260825T100208
1512,False,UNKNOWN,,2026-08-26,57.794803,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 57.8%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKC_20260830T085227
1513,False,UNKNOWN,,2026-08-26,59.83547,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 59.8%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PGT_20260828T101205
1514,False,UNKNOWN,,2026-08-26,75.456381,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 75.5%, threshold: 30.0%)",S2B_MSIL2A_20260826T052639_R105_T43QCC_20260826T091619
1515,False,UNKNOWN,,2026-08-26,96.506459,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 96.5%, threshold: 30.0%)",S2B_MSIL2A_20260827T045659_R119_T44QQK_20260827T084453
1516,False,UNKNOWN,,2026-08-26,98.633558,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.6%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QUD_20260824T082928
1517,False,UNKNOWN,,2026-08-26,98.633558,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.6%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QUD_20260824T082928
1518,False,UNKNOWN,,2026-08-26,98.633558,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.6%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QUD_20260824T082928
1519,False,UNKNOWN,,2026-08-26,98.485291,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.5%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QTD_20260824T082928
1520,False,UNKNOWN,,2026-08-26,98.485291,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.5%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QTD_20260824T082928
1521,False,UNKNOWN,,2026-08-26,98.485291,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.5%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QTD_20260824T082928
1522,False,UNKNOWN,,2026-08-26,78.115201,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 78.1%, threshold: 30.0%)",S2C_MSIL2A_20260829T044701_R076_T45QVG_20260829T095112
1523,True,SeaLake,0.9922,2026-08-30T05:06:49.024000Z,25.577471,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.99),S2B_MSIL2A_20260830T050649_R019_T43PHP_20260830T085227
1524,False,UNKNOWN,,2026-08-26,62.923777,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 62.9%, threshold: 30.0%)",S2C_MSIL2A_20260825T050651_R019_T44PKB_20260825T100208
1525,False,UNKNOWN,,2026-08-26,41.267297,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 41.3%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PLB_20260830T085227
1526,False,UNKNOWN,,2026-08-26,69.834083,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.8%, threshold: 30.0%)",S2B_MSIL2A_20260827T045659_R119_T44PMC_20260827T084453
1527,False,UNKNOWN,,2026-08-26,95.34021,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 95.3%, threshold: 30.0%)",S2A_MSIL2A_20260824T050231_R119_T44QND_20260824T115710
1528,False,UNKNOWN,,2026-08-26,69.353038,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 69.4%, threshold: 30.0%)",S2B_MSIL2A_20260821T043659_R033_T45QVG_20260821T082129
1529,False,UNKNOWN,,2026-08-26,92.944497,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 92.9%, threshold: 30.0%)",S2C_MSIL2A_20260824T053641_R005_T43QBG_20260824T102214
1530,True,HerbaceousVegetation,0.7189,2026-08-24T05:36:41.025000Z,25.50481,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.72),S2C_MSIL2A_20260824T053641_R005_T43RCK_20260824T102214
1531,False,UNKNOWN,,2026-08-26,51.041937,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 51.0%, threshold: 30.0%)",S2C_MSIL2A_20260831T052641_R105_T43QCB_20260831T102215
1532,False,UNKNOWN,,2026-08-26,94.783163,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 94.8%, threshold: 30.0%)",S2A_MSIL2A_20260829T055251_R048_T42QWK_20260829T121111
1533,False,UNKNOWN,,2026-08-26,60.772043,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 60.8%, threshold: 30.0%)",S2C_MSIL2A_20260822T045651_R119_T44PLA_20260822T095910
1534,False,UNKNOWN,,2026-08-26,73.110265,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 73.1%, threshold: 30.0%)",S2C_MSIL2A_20260825T050651_R019_T44PLA_20260825T100208
1535,False,UNKNOWN,,2026-08-26,47.935808,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 47.9%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PFS_20260828T101205
1536,False,UNKNOWN,,2026-08-26,42.856765,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 42.9%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PFT_20260828T101205
1537,False,UNKNOWN,,2026-08-26,42.856765,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 42.9%, threshold: 30.0%)",S2C_MSIL2A_20260828T051651_R062_T43PFT_20260828T101205
1538,False,UNKNOWN,,2026-08-27,58.481205,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 58.5%, threshold: 30.0%)",S2C_MSIL2A_20260823T042701_R133_T46RCR_20260823T071717
1539,True,SeaLake,0.743,2026-08-29T05:36:39.024000Z,0.251074,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.74),S2B_MSIL2A_20260829T053639_R005_T43SFU_20260829T091959
1540,False,UNKNOWN,,2026-08-27,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1541,False,UNKNOWN,,2026-08-27,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1542,False,UNKNOWN,,2026-08-27,33.652875,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 33.7%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PGL_20260830T085227
1543,False,UNKNOWN,,2026-08-27,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1544,False,UNKNOWN,,2026-08-27,33.652875,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 33.7%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PGL_20260830T085227
1545,False,UNKNOWN,,2026-08-27,45.477653,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 45.5%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKR_20260830T085227
1546,True,SeaLake,0.736,2026-08-30T05:06:49.024000Z,20.921202,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.74),S2B_MSIL2A_20260830T050649_R019_T43PGN_20260830T085227
1547,True,PermanentCrop,0.4024,2026-08-30T05:06:49.024000Z,22.092167,Sentinel-2_L2A,Satellite CNN prediction: PermanentCrop (confidence: 0.40),S2B_MSIL2A_20260830T050649_R019_T43PHN_20260830T085227
1548,True,SeaLake,0.6108,2026-09-01T04:57:01.025000Z,0.102522,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.61),S2C_MSIL2A_20260901T045701_R119_T44PLU_20260901T094009
1549,True,SeaLake,0.9988,2026-08-30T05:06:49.024000Z,25.577471,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 1.00),S2B_MSIL2A_20260830T050649_R019_T43PHP_20260830T085227
1550,True,SeaLake,0.913,2026-09-01T04:57:01.025000Z,0.102522,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.91),S2C_MSIL2A_20260901T045701_R119_T44PLU_20260901T094009
1551,False,UNKNOWN,,2026-08-27,44.493437,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 44.5%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PKU_20260830T085227
1552,False,UNKNOWN,,2026-08-27,65.171331,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 65.2%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T44PLC_20260830T085227
1553,False,UNKNOWN,,2026-08-27,59.506005,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 59.5%, threshold: 30.0%)",S2B_MSIL2A_20260826T052639_R105_T43QEV_20260826T091619
1554,False,UNKNOWN,,2026-08-27,98.633558,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 98.6%, threshold: 30.0%)",S2B_MSIL2A_20260824T044659_R076_T45QUD_20260824T082928
1555,True,Pasture,0.5144,2026-09-01T05:46:39.024000Z,5.363423,Sentinel-2_L2A,Satellite CNN prediction: Pasture (confidence: 0.51),S2B_MSIL2A_20260901T054639_R048_T42RXQ_20260901T075232
1556,True,HerbaceousVegetation,0.6735,2026-08-29T05:36:39.024000Z,23.347335,Sentinel-2_L2A,Satellite CNN prediction: HerbaceousVegetation (confidence: 0.67),S2B_MSIL2A_20260829T053639_R005_T43SER_20260829T091959
1557,False,UNKNOWN,,2026-08-27,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1558,False,UNKNOWN,,2026-08-27,33.652875,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 33.7%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PGL_20260830T085227
1559,False,UNKNOWN,,2026-08-27,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1560,False,UNKNOWN,,2026-08-27,33.652875,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 33.7%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PGL_20260830T085227
1561,False,UNKNOWN,,2026-08-27,38.350433,Sentinel-2_L2A,"Sentinel-2 observation available but obscured by cloud cover (best: 38.4%, threshold: 30.0%)",S2B_MSIL2A_20260830T050649_R019_T43PHL_20260830T085227
1562,True,SeaLake,0.9592,2026-08-30T05:06:49.024000Z,20.921202,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.96),S2B_MSIL2A_20260830T050649_R019_T43PGN_20260830T085227
1563,True,SeaLake,0.9315,2026-08-30T05:06:49.024000Z,20.921202,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.93),S2B_MSIL2A_20260830T050649_R019_T43PGN_20260830T085227
1564,True,SeaLake,0.3507,2026-08-31T05:26:41.025000Z,29.021177,Sentinel-2_L2A,Satellite CNN prediction: SeaLake (confidence: 0.35),S2C_MSIL2A_20260831T052641_R105_T43RFN_20260831T102215
